Entity,Code,Year,Palm fruit oil - Yield (tonnes per hectare)
Africa,OWID_AFR,1961,3.3431718
Africa,OWID_AFR,1962,3.4049575
Africa,OWID_AFR,1963,3.3974442
Africa,OWID_AFR,1964,3.3669014
Africa,OWID_AFR,1965,3.3127127
Africa,OWID_AFR,1966,3.3002875
Africa,OWID_AFR,1967,3.556339
Africa,OWID_AFR,1968,3.6081307
Africa,OWID_AFR,1969,3.5710173
Africa,OWID_AFR,1970,3.6043675
Africa,OWID_AFR,1971,3.6149309
Africa,OWID_AFR,1972,3.711448
Africa,OWID_AFR,1973,3.6962624
Africa,OWID_AFR,1974,3.7367773
Africa,OWID_AFR,1975,3.781351
Africa,OWID_AFR,1976,3.737514
Africa,OWID_AFR,1977,3.616858
Africa,OWID_AFR,1978,3.7754054
Africa,OWID_AFR,1979,3.5968816
Africa,OWID_AFR,1980,3.6643887
Africa,OWID_AFR,1981,3.689265
Africa,OWID_AFR,1982,3.7106383
Africa,OWID_AFR,1983,3.697985
Africa,OWID_AFR,1984,3.6126637
Africa,OWID_AFR,1985,3.6477308
Africa,OWID_AFR,1986,3.7476625
Africa,OWID_AFR,1987,3.7045631
Africa,OWID_AFR,1988,3.6959736
Africa,OWID_AFR,1989,3.8112082
Africa,OWID_AFR,1990,3.848784
Africa,OWID_AFR,1991,3.7363224
Africa,OWID_AFR,1992,3.702257
Africa,OWID_AFR,1993,3.7056355
Africa,OWID_AFR,1994,3.6816826
Africa,OWID_AFR,1995,3.6573372
Africa,OWID_AFR,1996,3.6985602
Africa,OWID_AFR,1997,3.5762265
Africa,OWID_AFR,1998,3.6599934
Africa,OWID_AFR,1999,3.6849577
Africa,OWID_AFR,2000,3.6337523
Africa,OWID_AFR,2001,3.5962827
Africa,OWID_AFR,2002,3.6280253
Africa,OWID_AFR,2003,3.6278558
Africa,OWID_AFR,2004,3.6878433
Africa,OWID_AFR,2005,3.6679835
Africa,OWID_AFR,2006,3.8838804
Africa,OWID_AFR,2007,3.8410456
Africa,OWID_AFR,2008,3.8152235
Africa,OWID_AFR,2009,3.9167569
Africa,OWID_AFR,2010,3.8603053
Africa,OWID_AFR,2011,3.8518307
Africa,OWID_AFR,2012,3.89435
Africa,OWID_AFR,2013,4.1774926
Africa,OWID_AFR,2014,4.14255
Africa,OWID_AFR,2015,4.0819135
Africa,OWID_AFR,2016,4.086768
Africa,OWID_AFR,2017,4.0406227
Africa,OWID_AFR,2018,4.0055766
Africa,OWID_AFR,2019,4.0267644
Africa,OWID_AFR,2020,4.0636244
Africa,OWID_AFR,2021,4.0690236
Africa,OWID_AFR,2022,4.0268726
Africa,OWID_AFR,2023,4.010786
Africa,OWID_AFR,2024,4.02836
Africa (FAO),,1961,3.3432002
Africa (FAO),,1962,3.4050002
Africa (FAO),,1963,3.3974001
Africa (FAO),,1964,3.3669
Africa (FAO),,1965,3.3127
Africa (FAO),,1966,3.3003001
Africa (FAO),,1967,3.5563002
Africa (FAO),,1968,3.6081002
Africa (FAO),,1969,3.571
Africa (FAO),,1970,3.6044002
Africa (FAO),,1971,3.6149
Africa (FAO),,1972,3.7114
Africa (FAO),,1973,3.6963003
Africa (FAO),,1974,3.7368002
Africa (FAO),,1975,3.7814
Africa (FAO),,1976,3.7375002
Africa (FAO),,1977,3.6169
Africa (FAO),,1978,3.7754002
Africa (FAO),,1979,3.5969
Africa (FAO),,1980,3.6644
Africa (FAO),,1981,3.6893003
Africa (FAO),,1982,3.7106004
Africa (FAO),,1983,3.6980002
Africa (FAO),,1984,3.6127002
Africa (FAO),,1985,3.6477
Africa (FAO),,1986,3.7477002
Africa (FAO),,1987,3.7046003
Africa (FAO),,1988,3.696
Africa (FAO),,1989,3.8112001
Africa (FAO),,1990,3.8488002
Africa (FAO),,1991,3.7363002
Africa (FAO),,1992,3.7023003
Africa (FAO),,1993,3.7056003
Africa (FAO),,1994,3.6817002
Africa (FAO),,1995,3.6573002
Africa (FAO),,1996,3.6986003
Africa (FAO),,1997,3.5762
Africa (FAO),,1998,3.66
Africa (FAO),,1999,3.6850002
Africa (FAO),,2000,3.6338003
Africa (FAO),,2001,3.5963001
Africa (FAO),,2002,3.6280003
Africa (FAO),,2003,3.6279001
Africa (FAO),,2004,3.6878002
Africa (FAO),,2005,3.6680002
Africa (FAO),,2006,3.8839002
Africa (FAO),,2007,3.841
Africa (FAO),,2008,3.8152
Africa (FAO),,2009,3.9168003
Africa (FAO),,2010,3.8603003
Africa (FAO),,2011,3.8518002
Africa (FAO),,2012,3.8943002
Africa (FAO),,2013,4.1775002
Africa (FAO),,2014,4.1426
Africa (FAO),,2015,4.0819
Africa (FAO),,2016,4.0868
Africa (FAO),,2017,4.0406003
Africa (FAO),,2018,4.0056005
Africa (FAO),,2019,4.0268
Africa (FAO),,2020,4.0636
Africa (FAO),,2021,4.0690002
Africa (FAO),,2022,4.0269003
Africa (FAO),,2023,4.0108004
Africa (FAO),,2024,4.0284
Americas (FAO),,1961,9.0346
Americas (FAO),,1962,9.3107
Americas (FAO),,1963,8.9398
Americas (FAO),,1964,9.0131
Americas (FAO),,1965,8.8581
Americas (FAO),,1966,9.018701
Americas (FAO),,1967,8.939
Americas (FAO),,1968,8.9586
Americas (FAO),,1969,9.236701
Americas (FAO),,1970,9.537401
Americas (FAO),,1971,9.3408
Americas (FAO),,1972,9.0583
Americas (FAO),,1973,9.575701
Americas (FAO),,1974,10.3266
Americas (FAO),,1975,10.4588
Americas (FAO),,1976,9.996301
Americas (FAO),,1977,10.6815
Americas (FAO),,1978,9.9025
Americas (FAO),,1979,10.491501
Americas (FAO),,1980,10.650001
Americas (FAO),,1981,11.3338
Americas (FAO),,1982,11.652401
Americas (FAO),,1983,12.515301
Americas (FAO),,1984,13.033501
Americas (FAO),,1985,13.081301
Americas (FAO),,1986,13.097301
Americas (FAO),,1987,13.7187
Americas (FAO),,1988,14.4786005
Americas (FAO),,1989,14.3261
Americas (FAO),,1990,13.6815
Americas (FAO),,1991,12.129801
Americas (FAO),,1992,12.598201
Americas (FAO),,1993,13.429501
Americas (FAO),,1994,13.277101
Americas (FAO),,1995,13.313901
Americas (FAO),,1996,13.565001
Americas (FAO),,1997,13.911401
Americas (FAO),,1998,14.866701
Americas (FAO),,1999,14.126
Americas (FAO),,2000,14.1411
Americas (FAO),,2001,14.078201
Americas (FAO),,2002,13.369401
Americas (FAO),,2003,13.7903
Americas (FAO),,2004,14.237801
Americas (FAO),,2005,14.3273
Americas (FAO),,2006,15.554201
Americas (FAO),,2007,15.113901
Americas (FAO),,2008,15.2761
Americas (FAO),,2009,14.429201
Americas (FAO),,2010,15.8113
Americas (FAO),,2011,15.093201
Americas (FAO),,2012,15.499901
Americas (FAO),,2013,14.5115
Americas (FAO),,2014,14.245601
Americas (FAO),,2015,14.648701
Americas (FAO),,2016,14.1293
Americas (FAO),,2017,14.829201
Americas (FAO),,2018,14.523901
Americas (FAO),,2019,14.2521
Americas (FAO),,2020,14.201401
Americas (FAO),,2021,14.718701
Americas (FAO),,2022,15.782501
Americas (FAO),,2023,14.7236
Americas (FAO),,2024,14.8436
Angola,AGO,1961,9.545501
Angola,AGO,1962,9.545501
Angola,AGO,1963,9.5238
Angola,AGO,1964,9.545501
Angola,AGO,1965,9.444401
Angola,AGO,1966,9.473701
Angola,AGO,1967,9.5
Angola,AGO,1968,9.5
Angola,AGO,1969,9.565201
Angola,AGO,1970,9.5238
Angola,AGO,1971,9.5238
Angola,AGO,1972,9.5238
Angola,AGO,1973,9.5238
Angola,AGO,1974,9.5238
Angola,AGO,1975,9.5238
Angola,AGO,1976,10
Angola,AGO,1977,9.444401
Angola,AGO,1978,9.5
Angola,AGO,1979,10
Angola,AGO,1980,10
Angola,AGO,1981,10
Angola,AGO,1982,10
Angola,AGO,1983,10
Angola,AGO,1984,10
Angola,AGO,1985,10
Angola,AGO,1986,10
Angola,AGO,1987,10
Angola,AGO,1988,10.500001
Angola,AGO,1989,10
Angola,AGO,1990,10.476201
Angola,AGO,1991,10.6977005
Angola,AGO,1992,11.162801
Angola,AGO,1993,11.627901
Angola,AGO,1994,12.093
Angola,AGO,1995,12.045501
Angola,AGO,1996,12.0536
Angola,AGO,1997,12.045501
Angola,AGO,1998,12.0536
Angola,AGO,1999,12.000001
Angola,AGO,2000,12.173901
Angola,AGO,2001,12.173901
Angola,AGO,2002,12.173901
Angola,AGO,2003,12.173901
Angola,AGO,2004,12.173901
Angola,AGO,2005,12.173901
Angola,AGO,2006,12.173901
Angola,AGO,2007,12.173901
Angola,AGO,2008,10.8696
Angola,AGO,2009,12.173901
Angola,AGO,2010,12.173901
Angola,AGO,2011,12.173901
Angola,AGO,2012,12.173901
Angola,AGO,2013,12.173901
Angola,AGO,2014,12.1316
Angola,AGO,2015,12.101601
Angola,AGO,2016,12.1005
Angola,AGO,2017,12.1066
Angola,AGO,2018,12.121401
Angola,AGO,2019,12.126
Angola,AGO,2020,12.1361
Angola,AGO,2021,12.140201
Angola,AGO,2022,12.1055
Angola,AGO,2023,12.107
Angola,AGO,2024,12.108401
Asia,OWID_ASI,1961,13.649237
Asia,OWID_ASI,1962,13.570667
Asia,OWID_ASI,1963,13.449386
Asia,OWID_ASI,1964,12.727612
Asia,OWID_ASI,1965,12.944325
Asia,OWID_ASI,1966,13.6055975
Asia,OWID_ASI,1967,13.872534
Asia,OWID_ASI,1968,14.113475
Asia,OWID_ASI,1969,15.074902
Asia,OWID_ASI,1970,15.099028
Asia,OWID_ASI,1971,17.06451
Asia,OWID_ASI,1972,16.208118
Asia,OWID_ASI,1973,15.920573
Asia,OWID_ASI,1974,16.804714
Asia,OWID_ASI,1975,16.7898
Asia,OWID_ASI,1976,15.791247
Asia,OWID_ASI,1977,15.594729
Asia,OWID_ASI,1978,16.368988
Asia,OWID_ASI,1979,16.558493
Asia,OWID_ASI,1980,16.852654
Asia,OWID_ASI,1981,17.176132
Asia,OWID_ASI,1982,19.77534
Asia,OWID_ASI,1983,15.948128
Asia,OWID_ASI,1984,18.759691
Asia,OWID_ASI,1985,17.547794
Asia,OWID_ASI,1986,17.362799
Asia,OWID_ASI,1987,17.205544
Asia,OWID_ASI,1988,17.070929
Asia,OWID_ASI,1989,17.699604
Asia,OWID_ASI,1990,17.126827
Asia,OWID_ASI,1991,15.102221
Asia,OWID_ASI,1992,14.996404
Asia,OWID_ASI,1993,17.37675
Asia,OWID_ASI,1994,16.842539
Asia,OWID_ASI,1995,17.157957
Asia,OWID_ASI,1996,16.545595
Asia,OWID_ASI,1997,16.407629
Asia,OWID_ASI,1998,14.923578
Asia,OWID_ASI,1999,16.922808
Asia,OWID_ASI,2000,17.096964
Asia,OWID_ASI,2001,17.462744
Asia,OWID_ASI,2002,16.389105
Asia,OWID_ASI,2003,17.398418
Asia,OWID_ASI,2004,18.024342
Asia,OWID_ASI,2005,18.523062
Asia,OWID_ASI,2006,19.15898
Asia,OWID_ASI,2007,17.534689
Asia,OWID_ASI,2008,18.276741
Asia,OWID_ASI,2009,17.970612
Asia,OWID_ASI,2010,18.056631
Asia,OWID_ASI,2011,18.733414
Asia,OWID_ASI,2012,19.266476
Asia,OWID_ASI,2013,18.261005
Asia,OWID_ASI,2014,18.902359
Asia,OWID_ASI,2015,18.810514
Asia,OWID_ASI,2016,16.796522
Asia,OWID_ASI,2017,18.224373
Asia,OWID_ASI,2018,17.479263
Asia,OWID_ASI,2019,17.439135
Asia,OWID_ASI,2020,17.457449
Asia,OWID_ASI,2021,18.151247
Asia,OWID_ASI,2022,17.470137
Asia,OWID_ASI,2023,17.348352
Asia,OWID_ASI,2024,17.673107
Asia (FAO),,1961,13.6492
Asia (FAO),,1962,13.570701
Asia (FAO),,1963,13.449401
Asia (FAO),,1964,12.7276
Asia (FAO),,1965,12.944301
Asia (FAO),,1966,13.6056
Asia (FAO),,1967,13.8725
Asia (FAO),,1968,14.113501
Asia (FAO),,1969,15.074902
Asia (FAO),,1970,15.099001
Asia (FAO),,1971,17.0645
Asia (FAO),,1972,16.208101
Asia (FAO),,1973,15.9206
Asia (FAO),,1974,16.8047
Asia (FAO),,1975,16.7898
Asia (FAO),,1976,15.791201
Asia (FAO),,1977,15.594701
Asia (FAO),,1978,16.369001
Asia (FAO),,1979,16.5585
Asia (FAO),,1980,16.8527
Asia (FAO),,1981,17.1761
Asia (FAO),,1982,19.775301
Asia (FAO),,1983,15.9481
Asia (FAO),,1984,18.7597
Asia (FAO),,1985,17.547802
Asia (FAO),,1986,17.362803
Asia (FAO),,1987,17.205502
Asia (FAO),,1988,17.070902
Asia (FAO),,1989,17.6996
Asia (FAO),,1990,17.126802
Asia (FAO),,1991,15.1022005
Asia (FAO),,1992,14.996401
Asia (FAO),,1993,17.376802
Asia (FAO),,1994,16.8425
Asia (FAO),,1995,17.158
Asia (FAO),,1996,16.5456
Asia (FAO),,1997,16.4076
Asia (FAO),,1998,14.9236
Asia (FAO),,1999,16.922802
Asia (FAO),,2000,17.097
Asia (FAO),,2001,17.4627
Asia (FAO),,2002,16.389101
Asia (FAO),,2003,17.398401
Asia (FAO),,2004,18.024302
Asia (FAO),,2005,18.5231
Asia (FAO),,2006,19.159
Asia (FAO),,2007,17.5347
Asia (FAO),,2008,18.276701
Asia (FAO),,2009,17.9706
Asia (FAO),,2010,18.0566
Asia (FAO),,2011,18.7334
Asia (FAO),,2012,19.2665
Asia (FAO),,2013,18.261002
Asia (FAO),,2014,18.902401
Asia (FAO),,2015,18.810501
Asia (FAO),,2016,16.796501
Asia (FAO),,2017,18.224401
Asia (FAO),,2018,17.479301
Asia (FAO),,2019,17.4391
Asia (FAO),,2020,17.4575
Asia (FAO),,2021,18.1512
Asia (FAO),,2022,17.4701
Asia (FAO),,2023,17.348402
Asia (FAO),,2024,17.6731
Benin,BEN,1961,10
Benin,BEN,1962,10
Benin,BEN,1963,10
Benin,BEN,1964,10
Benin,BEN,1965,10
Benin,BEN,1966,10
Benin,BEN,1967,10
Benin,BEN,1968,10
Benin,BEN,1969,10
Benin,BEN,1970,10
Benin,BEN,1971,10
Benin,BEN,1972,10
Benin,BEN,1973,10
Benin,BEN,1974,10
Benin,BEN,1975,10
Benin,BEN,1976,10
Benin,BEN,1977,10
Benin,BEN,1978,10
Benin,BEN,1979,10
Benin,BEN,1980,10
Benin,BEN,1981,10
Benin,BEN,1982,10
Benin,BEN,1983,10
Benin,BEN,1984,10
Benin,BEN,1985,11.0417
Benin,BEN,1986,8.333301
Benin,BEN,1987,8.333301
Benin,BEN,1988,8.333301
Benin,BEN,1989,9.444401
Benin,BEN,1990,9.444401
Benin,BEN,1991,8.6667
Benin,BEN,1992,8.6667
Benin,BEN,1993,8.6667
Benin,BEN,1994,8.6667
Benin,BEN,1995,10
Benin,BEN,1996,10.5556
Benin,BEN,1997,10.5263
Benin,BEN,1998,11.000001
Benin,BEN,1999,11.000001
Benin,BEN,2000,10.476201
Benin,BEN,2001,12.777801
Benin,BEN,2002,13.333301
Benin,BEN,2003,13.500001
Benin,BEN,2004,12.8571005
Benin,BEN,2005,13.181801
Benin,BEN,2006,13.636401
Benin,BEN,2007,13.913001
Benin,BEN,2008,13.750001
Benin,BEN,2009,17.6
Benin,BEN,2010,17.6923
Benin,BEN,2011,15.862101
Benin,BEN,2012,16.5625
Benin,BEN,2013,15.5556
Benin,BEN,2014,16.154001
Benin,BEN,2015,17.3902
Benin,BEN,2016,16.598902
Benin,BEN,2017,16.937801
Benin,BEN,2018,17.3001
Benin,BEN,2019,17.701601
Benin,BEN,2020,17.8425
Benin,BEN,2021,17.816
Benin,BEN,2022,17.685501
Benin,BEN,2023,17.816801
Benin,BEN,2024,17.9482
Brazil,BRA,1961,10
Brazil,BRA,1962,10.8696
Brazil,BRA,1963,11.250001
Brazil,BRA,1964,11.0345
Brazil,BRA,1965,10.500001
Brazil,BRA,1966,10.5769005
Brazil,BRA,1967,10.652201
Brazil,BRA,1968,10.4082
Brazil,BRA,1969,10.545501
Brazil,BRA,1970,10.4545
Brazil,BRA,1971,10.400001
Brazil,BRA,1972,10
Brazil,BRA,1973,10.3448
Brazil,BRA,1974,10.3226
Brazil,BRA,1975,10.6061
Brazil,BRA,1976,10.4651
Brazil,BRA,1977,10.5263
Brazil,BRA,1978,10.563401
Brazil,BRA,1979,10.5263
Brazil,BRA,1980,10.5263
Brazil,BRA,1981,10.6061
Brazil,BRA,1982,10.5263
Brazil,BRA,1983,10.4651
Brazil,BRA,1984,10.4545
Brazil,BRA,1985,10.740701
Brazil,BRA,1986,10.689701
Brazil,BRA,1987,10.833301
Brazil,BRA,1988,10.952401
Brazil,BRA,1989,10.72
Brazil,BRA,1990,9.939401
Brazil,BRA,1991,7.5880003
Brazil,BRA,1992,8.0628
Brazil,BRA,1993,9.421801
Brazil,BRA,1994,9.817901
Brazil,BRA,1995,10.007501
Brazil,BRA,1996,10.150401
Brazil,BRA,1997,9.8331
Brazil,BRA,1998,9.5231
Brazil,BRA,1999,8.532701
Brazil,BRA,2000,8.289201
Brazil,BRA,2001,9.1226
Brazil,BRA,2002,9.1611
Brazil,BRA,2003,10.4355
Brazil,BRA,2004,10.386801
Brazil,BRA,2005,10.275801
Brazil,BRA,2006,12.5095005
Brazil,BRA,2007,10.522401
Brazil,BRA,2008,10.577001
Brazil,BRA,2009,10.8023
Brazil,BRA,2010,12.147301
Brazil,BRA,2011,11.928801
Brazil,BRA,2012,10.9691
Brazil,BRA,2013,11.477301
Brazil,BRA,2014,11.0136
Brazil,BRA,2015,11.315401
Brazil,BRA,2016,11.959201
Brazil,BRA,2017,14.655801
Brazil,BRA,2018,13.925501
Brazil,BRA,2019,14.5558
Brazil,BRA,2020,14.218901
Brazil,BRA,2021,14.6461
Brazil,BRA,2022,14.712001
Brazil,BRA,2023,14.404201
Brazil,BRA,2024,14.5248
Burundi,BDI,1961,7.5000005
Burundi,BDI,1962,7.5000005
Burundi,BDI,1963,7.5000005
Burundi,BDI,1964,7.5000005
Burundi,BDI,1965,7.5000005
Burundi,BDI,1966,7.5000005
Burundi,BDI,1967,7.5000005
Burundi,BDI,1968,8.888901
Burundi,BDI,1969,9.0909
Burundi,BDI,1970,9.6667
Burundi,BDI,1971,9.9167
Burundi,BDI,1972,9.727301
Burundi,BDI,1973,9.307701
Burundi,BDI,1974,9.700001
Burundi,BDI,1975,9.6667
Burundi,BDI,1976,9.6667
Burundi,BDI,1977,9.583301
Burundi,BDI,1978,10
Burundi,BDI,1979,9.9167
Burundi,BDI,1980,10
Burundi,BDI,1981,10
Burundi,BDI,1982,10
Burundi,BDI,1983,10
Burundi,BDI,1984,10
Burundi,BDI,1985,10.400001
Burundi,BDI,1986,10.400001
Burundi,BDI,1987,10.64
Burundi,BDI,1988,10.88
Burundi,BDI,1989,8.240001
Burundi,BDI,1990,11.360001
Burundi,BDI,1991,11.6
Burundi,BDI,1992,11.920001
Burundi,BDI,1993,11.6
Burundi,BDI,1994,10.400001
Burundi,BDI,1995,11.200001
Burundi,BDI,1996,11.6
Burundi,BDI,1997,12.000001
Burundi,BDI,1998,11.6
Burundi,BDI,1999,11.200001
Burundi,BDI,2000,10.833301
Burundi,BDI,2001,10
Burundi,BDI,2002,10
Burundi,BDI,2003,10
Burundi,BDI,2004,10
Burundi,BDI,2005,10
Burundi,BDI,2006,10
Burundi,BDI,2007,10
Burundi,BDI,2008,10
Burundi,BDI,2009,10
Burundi,BDI,2010,10
Burundi,BDI,2011,10
Burundi,BDI,2012,10
Burundi,BDI,2013,10
Burundi,BDI,2014,9.928
Burundi,BDI,2015,9.871201
Burundi,BDI,2016,9.797001
Burundi,BDI,2017,9.711901
Burundi,BDI,2018,9.641701
Burundi,BDI,2019,9.5745
Burundi,BDI,2020,9.515401
Burundi,BDI,2021,10.0626
Burundi,BDI,2022,10.0565
Burundi,BDI,2023,9.878
Burundi,BDI,2024,9.999001
Cambodia,KHM,1991,12.226601
Cambodia,KHM,1992,12.202201
Cambodia,KHM,1993,12.177901
Cambodia,KHM,1994,12.1536
Cambodia,KHM,1995,12.129201
Cambodia,KHM,1996,12.104901
Cambodia,KHM,1997,12.0806
Cambodia,KHM,1998,12.056201
Cambodia,KHM,1999,12.031901
Cambodia,KHM,2000,12.0076
Cambodia,KHM,2001,11.983201
Cambodia,KHM,2002,11.958901
Cambodia,KHM,2003,11.9346
Cambodia,KHM,2004,11.884701
Cambodia,KHM,2005,11.8091
Cambodia,KHM,2006,11.733601
Cambodia,KHM,2007,11.6581
Cambodia,KHM,2008,11.582601
Cambodia,KHM,2009,11.5071
Cambodia,KHM,2010,11.431601
Cambodia,KHM,2011,11.356001
Cambodia,KHM,2012,11.3358
Cambodia,KHM,2013,11.248401
Cambodia,KHM,2014,11.188801
Cambodia,KHM,2015,11.1173
Cambodia,KHM,2016,11.042201
Cambodia,KHM,2017,10.969201
Cambodia,KHM,2018,10.8907
Cambodia,KHM,2019,10.8126
Cambodia,KHM,2020,10.7423
Cambodia,KHM,2021,10.698001
Cambodia,KHM,2022,10.627201
Cambodia,KHM,2023,10.5586
Cambodia,KHM,2024,10.4901
Cameroon,CMR,1961,13.766701
Cameroon,CMR,1962,14.2143
Cameroon,CMR,1963,15.314301
Cameroon,CMR,1964,15.7838
Cameroon,CMR,1965,15.000001
Cameroon,CMR,1966,15.6061
Cameroon,CMR,1967,15.422201
Cameroon,CMR,1968,15.170201
Cameroon,CMR,1969,14.953501
Cameroon,CMR,1970,15.0811
Cameroon,CMR,1971,15.000001
Cameroon,CMR,1972,15.200001
Cameroon,CMR,1973,15.3611
Cameroon,CMR,1974,15.513501
Cameroon,CMR,1975,15.000001
Cameroon,CMR,1976,15.151501
Cameroon,CMR,1977,15.151501
Cameroon,CMR,1978,15.5556
Cameroon,CMR,1979,15.263201
Cameroon,CMR,1980,15.3023
Cameroon,CMR,1981,15.4286
Cameroon,CMR,1982,15.250001
Cameroon,CMR,1983,15.151501
Cameroon,CMR,1984,14.666701
Cameroon,CMR,1985,15.5556
Cameroon,CMR,1986,16.2222
Cameroon,CMR,1987,16
Cameroon,CMR,1988,16.066702
Cameroon,CMR,1989,19.2727
Cameroon,CMR,1990,19.0909
Cameroon,CMR,1991,17.8846
Cameroon,CMR,1992,17.714302
Cameroon,CMR,1993,19.7917
Cameroon,CMR,1994,19.387802
Cameroon,CMR,1995,20
Cameroon,CMR,1996,19.607801
Cameroon,CMR,1997,20.1923
Cameroon,CMR,1998,20.1923
Cameroon,CMR,1999,20
Cameroon,CMR,2000,19.6166
Cameroon,CMR,2001,20.909101
Cameroon,CMR,2002,20.5357
Cameroon,CMR,2003,21.0526
Cameroon,CMR,2004,21.0526
Cameroon,CMR,2005,20.714302
Cameroon,CMR,2006,20.833302
Cameroon,CMR,2007,21.274601
Cameroon,CMR,2008,19.884401
Cameroon,CMR,2009,15.6695
Cameroon,CMR,2010,19.5677
Cameroon,CMR,2011,16.4244
Cameroon,CMR,2012,15.625001
Cameroon,CMR,2013,14.8148
Cameroon,CMR,2014,15.400901
Cameroon,CMR,2015,14.3915
Cameroon,CMR,2016,13.4691
Cameroon,CMR,2017,13.107401
Cameroon,CMR,2018,12.654301
Cameroon,CMR,2019,12.173501
Cameroon,CMR,2020,11.533901
Cameroon,CMR,2021,10.798401
Cameroon,CMR,2022,13.159201
Cameroon,CMR,2023,13.159201
Cameroon,CMR,2024,13.159201
Caribbean (FAO),,1989,15.000001
Caribbean (FAO),,1990,16.6667
Caribbean (FAO),,1991,14.000001
Caribbean (FAO),,1992,15.000001
Caribbean (FAO),,1993,14.375001
Caribbean (FAO),,1994,14.222201
Caribbean (FAO),,1995,15.1111
Caribbean (FAO),,1996,14.6758
Caribbean (FAO),,1997,14.5611
Caribbean (FAO),,1998,14.593401
Caribbean (FAO),,1999,14.5576
Caribbean (FAO),,2000,14.521901
Caribbean (FAO),,2001,14.486201
Caribbean (FAO),,2002,14.4505005
Caribbean (FAO),,2003,14.414801
Caribbean (FAO),,2004,14.3789015
Caribbean (FAO),,2005,14.342701
Caribbean (FAO),,2006,14.3065
Caribbean (FAO),,2007,14.270201
Caribbean (FAO),,2008,14.234
Caribbean (FAO),,2009,14.197801
Caribbean (FAO),,2010,14.0001
Caribbean (FAO),,2011,14.000201
Caribbean (FAO),,2012,14.000201
Caribbean (FAO),,2013,14.000201
Caribbean (FAO),,2014,14.0515
Caribbean (FAO),,2015,14.0563
Caribbean (FAO),,2016,14.030601
Caribbean (FAO),,2017,13.962901
Caribbean (FAO),,2018,13.931601
Caribbean (FAO),,2019,13.905701
Caribbean (FAO),,2020,13.872801
Caribbean (FAO),,2021,13.863001
Caribbean (FAO),,2022,13.8413
Caribbean (FAO),,2023,13.816701
Caribbean (FAO),,2024,13.796901
Central African Republic,CAF,1961,8.9286
Central African Republic,CAF,1962,8.9286
Central African Republic,CAF,1963,8.9286
Central African Republic,CAF,1964,8.9286
Central African Republic,CAF,1965,8.9286
Central African Republic,CAF,1966,8.888901
Central African Republic,CAF,1967,8.888901
Central African Republic,CAF,1968,8.888901
Central African Republic,CAF,1969,9.230801
Central African Republic,CAF,1970,9.230801
Central African Republic,CAF,1971,9.230801
Central African Republic,CAF,1972,9.4118
Central African Republic,CAF,1973,9.4118
Central African Republic,CAF,1974,9.4118
Central African Republic,CAF,1975,9.0909
Central African Republic,CAF,1976,9.0909
Central African Republic,CAF,1977,9.7826
Central African Republic,CAF,1978,10
Central African Republic,CAF,1979,8.75
Central African Republic,CAF,1980,8.75
Central African Republic,CAF,1981,8.75
Central African Republic,CAF,1982,8.75
Central African Republic,CAF,1983,9.375
Central African Republic,CAF,1984,9.375
Central African Republic,CAF,1985,10
Central African Republic,CAF,1986,10
Central African Republic,CAF,1987,10
Central African Republic,CAF,1988,10
Central African Republic,CAF,1989,10
Central African Republic,CAF,1990,10
Central African Republic,CAF,1991,8.75
Central African Republic,CAF,1992,8.571401
Central African Republic,CAF,1993,8.771901
Central African Republic,CAF,1994,8.771901
Central African Republic,CAF,1995,8.888901
Central African Republic,CAF,1996,8.888901
Central African Republic,CAF,1997,8.888901
Central African Republic,CAF,1998,8.888901
Central African Republic,CAF,1999,7.7778
Central African Republic,CAF,2000,7.5000005
Central African Republic,CAF,2001,7.5000005
Central African Republic,CAF,2002,7.5000005
Central African Republic,CAF,2003,7.5676003
Central African Republic,CAF,2004,7.5676003
Central African Republic,CAF,2005,7.5000005
Central African Republic,CAF,2006,7.5000005
Central African Republic,CAF,2007,7.5000005
Central African Republic,CAF,2008,7.5863004
Central African Republic,CAF,2009,7.5410004
Central African Republic,CAF,2010,7.5536003
Central African Republic,CAF,2011,7.9365005
Central African Republic,CAF,2012,8.730201
Central African Republic,CAF,2013,8.9231
Central African Republic,CAF,2014,8.9696
Central African Republic,CAF,2015,9.0769005
Central African Republic,CAF,2016,9.0909
Central African Republic,CAF,2017,8.9231
Central African Republic,CAF,2018,9.4456005
Central African Republic,CAF,2019,8.971001
Central African Republic,CAF,2020,8.687301
Central African Republic,CAF,2021,9.029901
Central African Republic,CAF,2022,8.722701
Central African Republic,CAF,2023,9.159401
Central African Republic,CAF,2024,9.4823
Central America (FAO),,1961,12.685401
Central America (FAO),,1962,12.849201
Central America (FAO),,1963,11.955001
Central America (FAO),,1964,12.2735
Central America (FAO),,1965,12.519401
Central America (FAO),,1966,12.529901
Central America (FAO),,1967,12.5696
Central America (FAO),,1968,12.3046
Central America (FAO),,1969,11.211801
Central America (FAO),,1970,11.3626
Central America (FAO),,1971,12.8471
Central America (FAO),,1972,9.994201
Central America (FAO),,1973,10.637901
Central America (FAO),,1974,10.6337
Central America (FAO),,1975,11.1706
Central America (FAO),,1976,10.9766
Central America (FAO),,1977,10.8835
Central America (FAO),,1978,9.810801
Central America (FAO),,1979,8.7091
Central America (FAO),,1980,9.0111
Central America (FAO),,1981,9.2356
